DateTime,Reconstructed GMSL,TOPEX.Poseidon,Jason.1,Jason.2,Jason.3,Moving.Average
2002/11/4 0:00,null,20.63,null,null,null,16.72
2002/11/13 0:00,null,19.33,13.62,null,null,16.90
2002/11/23 0:00,null,null,16.92,null,null,16.99
2002/11/24 0:00,null,18.43,null,null,null,16.53
2002/12/3 0:00,null,17.63,15.12,null,null,15.52
2002/12/13 0:00,null,17.43,14.22,null,null,14.62
2002/12/23 0:00,null,16.73,10.92,null,null,14.28
2003/1/2 0:00,null,16.73,null,null,null,13.03
2003/1/12 0:00,null,null,8.02,null,null,11.79
2003/1/22 0:00,null,12.13,11.92,null,null,10.86
2003/2/1 0:00,null,6.83,11.02,null,null,10.35
2003/2/11 0:00,null,11.53,12.62,null,null,9.80
2003/2/21 0:00,null,null,6.62,null,null,8.86
2003/3/2 0:00,null,null,4.32,null,null,8.28
2003/3/12 0:00,null,12.43,6.02,null,null,7.77
2003/3/22 0:00,null,null,6.92,null,null,7.68
2003/4/1 0:00,null,null,5.62,null,null,7.54
2003/4/11 0:00,null,7.03,null,null,null,7.14
2003/4/13 0:00,null,null,5.52,null,null,7.23
2003/4/21 0:00,null,10.23,3.12,null,null,6.89
2003/5/1 0:00,null,null,3.92,null,null,6.85
2003/5/11 0:00,null,14.03,5.32,null,null,6.79
2003/5/21 0:00,null,9.13,5.62,null,null,6.75
2003/5/31 0:00,null,4.83,null,null,null,7.01
2003/6/10 0:00,null,7.23,2.82,null,null,6.75
2003/6/19 0:00,null,11.93,3.92,null,null,6.32
2003/6/29 0:00,null,10.23,2.02,null,null,6.83
2003/7/9 0:00,null,6.83,3.32,null,null,6.93
2003/7/19 0:00,null,null,8.02,null,null,8.34
2003/7/29 0:00,null,null,7.52,null,null,10.23
2003/8/8 0:00,null,11.13,10.02,null,null,10.69
2003/8/18 0:00,null,13.33,8.42,null,null,11.61
2003/8/28 0:00,null,null,12.62,null,null,12.97
2003/9/7 0:00,null,null,15.62,null,null,15.31
2003/9/17 0:00,null,10.73,17.12,null,null,16.21
2003/9/27 0:00,null,12.93,null,null,null,18.16
2003/10/6 0:00,null,null,21.02,null,null,18.16
2003/10/16 0:00,null,21.63,19.52,null,null,17.91
2003/10/26 0:00,null,25.03,null,null,null,18.10
2003/11/5 0:00,null,24.93,18.42,null,null,18.05
2003/11/14 0:00,null,null,16.82,null,null,18.51
2003/11/15 0:00,null,14.63,null,null,null,18.71
2003/11/25 0:00,null,15.43,null,null,null,17.99
2003/11/29 0:00,null,null,13.12,null,null,17.30
2003/12/5 0:00,null,null,17.42,null,null,15.70
2003/12/15 0:00,null,21.83,16.02,null,null,15.01
2003/12/25 0:00,null,null,11.62,null,null,13.82
2004/1/4 0:00,null,12.33,11.02,null,null,13.44
2004/1/14 0:00,null,null,14.62,null,null,12.34
2004/1/23 0:00,null,null,12.72,null,null,11.78
2004/1/24 0:00,null,7.03,null,null,null,10.95
2004/2/2 0:00,null,null,10.52,null,null,9.78
2004/2/11 0:00,null,null,4.02,null,null,9.43
2004/2/12 0:00,null,13.53,null,null,null,9.35
2004/2/22 0:00,null,10.23,null,null,null,8.98
2004/2/24 0:00,null,null,8.12,null,null,9.04
2004/3/3 0:00,null,12.43,8.72,null,null,9.33
2004/3/13 0:00,null,4.93,7.62,null,null,9.41
2004/3/23 0:00,null,null,7.92,null,null,10.59
2004/4/1 0:00,null,null,9.82,null,null,9.95
2004/4/2 0:00,null,13.53,null,null,null,9.73
2004/4/12 0:00,null,14.73,6.82,null,null,9.66
2004/4/22 0:00,null,18.13,null,null,null,9.34
2004/5/2 0:00,null,null,5.22,null,null,9.29
2004/5/12 0:00,null,9.33,5.42,null,null,9.59
2004/5/22 0:00,null,null,4.52,null,null,9.24
2004/6/1 0:00,null,null,8.22,null,null,8.86
2004/6/11 0:00,null,null,7.72,null,null,8.30
2004/6/21 0:00,null,null,6.52,null,null,7.71
2004/6/22 0:00,null,13.83,null,null,null,8.05
2004/6/30 0:00,null,8.73,null,null,null,7.94
2004/7/1 0:00,null,null,10.92,null,null,8.01
2004/7/10 0:00,null,null,10.82,null,null,8.99
2004/7/20 0:00,null,null,9.72,null,null,10.39
2004/7/30 0:00,null,null,8.02,null,null,11.09
2004/8/9 0:00,null,14.93,null,null,null,12.21
2004/8/19 0:00,null,17.93,null,null,null,14.10
2004/8/29 0:00,null,16.13,null,null,null,15.45
2004/9/8 0:00,null,null,18.32,null,null,17.57
2004/9/18 0:00,null,null,22.32,null,null,18.85
2004/9/28 0:00,null,14.33,null,null,null,19.34
2004/10/8 0:00,null,null,21.12,null,null,19.88
2004/10/18 0:00,null,23.43,null,null,null,19.94
2004/10/28 0:00,null,null,21.22,null,null,19.31
2004/11/7 0:00,null,16.43,21.52,null,null,19.88
2004/11/17 0:00,null,null,21.22,null,null,19.09
2004/11/27 0:00,null,15.33,null,null,null,18.42
2004/12/7 0:00,null,21.73,null,null,null,16.86
2004/12/15 0:00,null,18.33,null,null,null,15.82
2004/12/16 0:00,null,null,17.62,null,null,15.68
2004/12/26 0:00,null,null,22.52,null,null,15.08
2005/1/5 0:00,null,null,16.42,null,null,13.98
2005/1/15 0:00,null,null,14.62,null,null,12.83
2005/1/25 0:00,null,11.13,15.72,null,null,12.56
2005/2/4 0:00,null,16.43,13.92,null,null,11.96
2005/2/14 0:00,null,12.83,13.92,null,null,10.89
2005/2/24 0:00,null,null,13.02,null,null,10.68
2005/3/6 0:00,null,8.23,16.02,null,null,11.34
2005/3/16 0:00,null,6.93,null,null,null,10.49
2005/3/25 0:00,null,null,8.72,null,null,10.18
2005/3/26 0:00,null,7.03,null,null,null,10.09
2005/4/4 0:00,null,10.03,9.22,null,null,10.04
2005/4/14 0:00,null,13.53,null,null,null,9.63
2005/4/24 0:00,null,null,11.12,null,null,9.77
2005/5/4 0:00,null,4.53,null,null,null,10.09
2005/5/14 0:00,null,null,12.02,null,null,9.30
2005/5/24 0:00,null,null,11.02,null,null,9.56
2005/6/3 0:00,null,null,11.42,null,null,9.51
2005/6/13 0:00,null,7.73,12.72,null,null,10.16
2005/6/23 0:00,null,null,13.22,null,null,10.70
2005/7/3 0:00,null,1.43,12.82,null,null,11.00
2005/7/13 0:00,null,6.93,null,null,null,11.82
2005/7/22 0:00,null,11.23,null,null,null,12.32
2005/8/1 0:00,null,null,15.72,null,null,13.47
2005/8/11 0:00,null,null,14.82,null,null,14.78
2005/8/21 0:00,null,11.13,null,null,null,16.84
2005/8/31 0:00,null,11.13,null,null,null,18.42
2005/9/10 0:00,null,null,22.42,null,null,19.83
2005/9/18 0:00,null,null,22.92,null,null,20.59
2005/9/20 0:00,null,23.73,null,null,null,21.22
2005/9/30 0:00,null,23.33,null,null,null,22.52
2005/10/2 0:00,null,null,24.12,null,null,23.04
2005/10/7 0:00,null,23.93,null,null,null,24.08
2005/10/10 0:00,null,null,25.52,null,null,24.61
2005/10/20 0:00,null,null,24.72,null,null,24.75
2005/10/30 0:00,null,null,25.22,null,null,24.78
2005/11/8 0:00,null,null,28.02,null,null,24.52
2005/11/18 0:00,null,null,26.92,null,null,23.85
2005/11/28 0:00,null,null,24.62,null,null,23.24
2005/12/8 0:00,null,null,24.52,null,null,22.64
2005/12/18 0:00,null,null,24.22,null,null,21.77
2005/12/28 0:00,null,null,23.32,null,null,20.92
2006/1/7 0:00,null,null,20.32,null,null,20.07
2006/1/17 0:00,null,null,14.62,null,null,18.66
2006/1/27 0:00,null,null,16.22,null,null,17.60
2006/2/6 0:00,null,null,16.02,null,null,16.63
2006/2/16 0:00,null,null,14.22,null,null,15.64
2006/2/26 0:00,null,null,13.72,null,null,14.65
2006/3/7 0:00,null,null,14.22,null,null,13.75
2006/3/17 0:00,null,null,9.62,null,null,13.34
2006/3/27 0:00,null,null,13.12,null,null,13.36
2006/4/6 0:00,null,null,12.02,null,null,13.23
2006/4/16 0:00,null,null,11.62,null,null,13.08
2006/4/26 0:00,null,null,11.42,null,null,13.04
2006/5/6 0:00,null,null,11.62,null,null,13.20
2006/5/16 0:00,null,null,14.92,null,null,13.34
2006/5/26 0:00,null,null,14.92,null,null,13.86
2006/6/5 0:00,null,null,14.52,null,null,14.07
2006/6/14 0:00,null,null,14.12,null,null,14.26
2006/6/24 0:00,null,null,13.72,null,null,14.84
2006/7/4 0:00,null,null,15.72,null,null,15.74
2006/7/14 0:00,null,null,16.12,null,null,16.71
2006/7/24 0:00,null,null,16.32,null,null,17.60
2006/8/3 0:00,null,null,15.82,null,null,18.48
2006/8/13 0:00,null,null,14.52,null,null,19.55
2006/8/23 0:00,null,null,19.12,null,null,20.63
2006/9/2 0:00,null,null,23.12,null,null,21.70
2006/9/12 0:00,null,null,24.32,null,null,22.43
2006/9/22 0:00,null,null,26.42,null,null,22.98
2006/10/2 0:00,null,null,26.42,null,null,23.78
2006/10/11 0:00,null,null,28.42,null,null,24.42
2006/10/21 0:00,null,null,28.12,null,null,24.97
2006/10/28 0:00,null,null,27.72,null,null,24.87
2006/11/21 0:00,null,null,25.12,null,null,24.24
2006/11/30 0:00,null,null,23.32,null,null,23.68
2006/12/10 0:00,null,null,26.72,null,null,22.80
2006/12/20 0:00,null,null,24.12,null,null,21.84
2006/12/30 0:00,null,null,21.72,null,null,20.81
2007/1/9 0:00,null,null,17.72,null,null,19.65
2007/1/18 0:00,null,null,15.02,null,null,18.61
2007/1/28 0:00,null,null,17.02,null,null,17.80
2007/2/7 0:00,null,null,15.02,null,null,17.32
2007/2/17 0:00,null,null,13.82,null,null,16.57
2007/2/27 0:00,null,null,15.12,null,null,15.94
2007/3/9 0:00,null,null,13.02,null,null,15.04
2007/3/19 0:00,null,null,14.22,null,null,14.84
2007/3/29 0:00,null,null,14.52,null,null,14.93
2007/4/8 0:00,null,null,17.12,null,null,14.70
2007/4/18 0:00,null,null,16.92,null,null,14.39
2007/4/28 0:00,null,null,15.92,null,null,14.19
2007/5/7 0:00,null,null,10.12,null,null,14.00
2007/5/17 0:00,null,null,15.02,null,null,13.94
2007/5/27 0:00,null,null,16.22,null,null,13.81
2007/6/6 0:00,null,null,14.12,null,null,13.89
2007/6/16 0:00,null,null,10.92,null,null,14.11
2007/6/26 0:00,null,null,11.22,null,null,14.26
2007/7/6 0:00,null,null,12.62,null,null,14.46
2007/7/16 0:00,null,null,12.22,null,null,15.23
2007/7/26 0:00,null,null,12.62,null,null,16.12
2007/8/5 0:00,null,null,15.52,null,null,16.94
2007/8/15 0:00,null,null,20.02,null,null,17.83
2007/8/25 0:00,null,null,18.82,null,null,18.99
2007/9/3 0:00,null,null,18.52,null,null,19.95
2007/9/13 0:00,null,null,20.12,null,null,21.05
2007/9/23 0:00,null,null,26.62,null,null,22.49
2007/10/3 0:00,null,null,26.82,null,null,23.76
2007/10/13 0:00,null,null,25.72,null,null,24.56
2007/10/23 0:00,null,null,26.02,null,null,24.54
2007/11/2 0:00,null,null,23.72,null,null,24.65
2007/11/12 0:00,null,null,26.92,null,null,24.78
2007/11/22 0:00,null,null,30.92,null,null,24.95
2007/12/2 0:00,null,null,29.12,null,null,24.51
2007/12/11 0:00,null,null,25.92,null,null,23.82
2007/12/21 0:00,null,null,19.72,null,null,23.26
2007/12/31 0:00,null,null,20.32,null,null,22.40
2008/1/10 0:00,null,null,20.22,null,null,21.94
2008/1/20 0:00,null,null,22.32,null,null,21.25
2008/1/30 0:00,null,null,20.92,null,null,20.17
2008/2/9 0:00,null,null,17.82,null,null,19.10
2008/2/19 0:00,null,null,18.42,null,null,18.37
2008/2/29 0:00,null,null,14.92,null,null,18.09
2008/3/10 0:00,null,null,17.72,null,null,17.70
2008/3/20 0:00,null,null,17.92,null,null,17.72
2008/3/30 0:00,null,null,16.82,null,null,17.57
2008/4/9 0:00,null,null,15.22,null,null,17.37
2008/4/19 0:00,null,null,16.42,null,null,17.31
2008/4/29 0:00,null,null,16.12,null,null,17.37
2008/5/6 0:00,null,null,15.22,null,null,17.83
2008/5/18 0:00,null,null,20.52,null,null,18.11
2008/5/28 0:00,null,null,20.42,null,null,18.25
2008/6/7 0:00,null,null,18.22,null,null,18.51
2008/6/17 0:00,null,null,17.12,null,null,18.91
2008/6/27 0:00,null,null,19.22,null,null,19.15
2008/7/7 0:00,null,null,20.82,null,null,19.71
2008/7/17 0:00,null,null,null,19.74,null,20.36
2008/7/27 0:00,null,null,20.42,20.04,null,20.70
2008/8/4 0:00,null,null,20.42,null,null,21.19
2008/8/6 0:00,null,null,null,19.54,null,21.78
2008/8/16 0:00,null,null,null,23.34,null,22.41
2008/8/26 0:00,null,null,20.62,null,null,23.71
2008/9/5 0:00,null,null,24.62,null,null,25.29
2008/9/15 0:00,null,null,24.42,25.14,null,26.00
2008/9/25 0:00,null,null,27.02,27.84,null,26.92
2008/10/4 0:00,null,null,29.82,29.04,null,27.43
2008/10/14 0:00,null,null,29.42,30.04,null,28.11
2008/10/24 0:00,null,null,31.92,30.84,null,29.10
2008/11/3 0:00,null,null,29.72,null,null,29.23
2008/11/13 0:00,null,null,32.32,30.74,null,29.19
2008/11/23 0:00,null,null,31.02,28.84,null,29.00
2008/12/3 0:00,null,null,33.42,null,null,28.21
2008/12/13 0:00,null,null,27.32,26.84,null,27.55
2008/12/23 0:00,null,null,24.22,null,null,26.04
2009/1/2 0:00,null,null,25.12,24.74,null,24.98
2009/1/12 0:00,null,null,null,24.14,null,23.24
2009/1/22 0:00,null,null,23.02,22.64,null,22.22
2009/2/1 0:00,null,null,null,21.04,null,21.93
2009/2/11 0:00,null,null,null,18.04,null,21.66
2009/2/16 0:00,null,null,17.82,null,null,21.62
2009/2/20 0:00,null,null,null,19.34,null,21.31
2009/2/25 0:00,null,null,20.42,null,null,21.17
2009/3/2 0:00,null,null,null,20.14,null,20.90
2009/3/7 0:00,null,null,23.32,null,null,20.82
2009/3/12 0:00,null,null,null,20.64,null,20.72
2009/3/17 0:00,null,null,23.62,null,null,20.81
2009/3/22 0:00,null,null,null,20.94,null,20.98
2009/3/27 0:00,null,null,22.92,null,null,21.14
2009/4/1 0:00,null,null,null,20.64,null,21.12
2009/4/6 0:00,null,null,21.72,null,null,21.35
2009/4/11 0:00,null,null,null,19.74,null,21.05
2009/4/16 0:00,null,null,19.22,null,null,20.95
2009/4/21 0:00,null,null,null,20.14,null,20.55
2009/4/26 0:00,null,null,21.32,null,null,20.44
2009/5/1 0:00,null,null,null,20.14,null,20.05
2009/5/6 0:00,null,null,23.22,null,null,19.93
2009/5/11 0:00,null,null,null,19.44,null,19.80
2009/5/16 0:00,null,null,19.32,null,null,20.06
2009/5/21 0:00,null,null,null,18.44,null,20.19
2009/5/26 0:00,null,null,19.42,null,null,20.23
2009/5/30 0:00,null,null,null,17.84,null,20.10
2009/6/4 0:00,null,null,19.12,null,null,20.16
2009/6/9 0:00,null,null,null,20.04,null,19.80
2009/6/14 0:00,null,null,23.12,null,null,19.97
2009/6/19 0:00,null,null,null,20.94,null,20.09
2009/6/24 0:00,null,null,20.62,null,null,20.65
2009/6/29 0:00,null,null,null,19.64,null,21.14
2009/7/4 0:00,null,null,20.92,null,null,21.78
2009/7/9 0:00,null,null,null,18.54,null,22.15
2009/7/14 0:00,null,null,21.62,null,null,22.57
2009/7/19 0:00,null,null,null,20.94,null,22.82
2009/7/24 0:00,null,null,25.72,null,null,23.22
2009/7/29 0:00,null,null,null,25.74,null,23.78
2009/8/3 0:00,null,null,26.12,null,null,24.57
2009/8/8 0:00,null,null,null,23.94,null,25.27
2009/8/13 0:00,null,null,25.52,null,null,26.45
2009/8/18 0:00,null,null,null,26.34,null,27.42
2009/8/23 0:00,null,null,26.22,null,null,28.14
2009/8/28 0:00,null,null,null,27.94,null,28.82
2009/9/2 0:00,null,null,29.82,null,null,29.64
2009/9/7 0:00,null,null,null,30.04,null,30.28
2009/9/11 0:00,null,null,33.92,null,null,31.21
2009/9/17 0:00,null,null,null,34.14,null,32.02
2009/9/26 0:00,null,null,null,34.54,null,33.52
2009/10/1 0:00,null,null,36.42,null,null,34.31
2009/10/6 0:00,null,null,null,34.54,null,34.79
2009/10/11 0:00,null,null,35.92,null,null,35.13
2009/10/16 0:00,null,null,null,36.04,null,34.98
2009/10/21 0:00,null,null,35.62,null,null,35.01
2009/10/26 0:00,null,null,null,36.54,null,35.28
2009/10/31 0:00,null,null,38.22,null,null,35.28
2009/11/5 0:00,null,null,null,36.04,null,34.93
2009/11/10 0:00,null,null,34.42,null,null,34.80
2009/11/15 0:00,null,null,null,32.04,null,34.26
2009/11/20 0:00,null,null,34.52,null,null,33.97
2009/11/25 0:00,null,null,null,33.84,null,33.72
2009/11/30 0:00,null,null,34.42,null,null,33.28
2009/12/5 0:00,null,null,null,31.94,null,32.51
2009/12/10 0:00,null,null,32.82,null,null,32.10
2009/12/15 0:00,null,null,null,28.94,null,31.49
2009/12/20 0:00,null,null,32.22,null,null,31.08
2009/12/25 0:00,null,null,null,32.44,null,30.32
2009/12/30 0:00,null,null,30.72,null,null,29.37
2010/1/4 0:00,null,null,null,28.24,null,28.27
2010/1/8 0:00,null,null,30.72,null,null,27.55
2010/1/13 0:00,null,null,null,26.54,null,26.84
2010/1/18 0:00,null,null,26.62,null,null,26.61
2010/1/23 0:00,null,null,null,24.64,null,26.08
2010/1/28 0:00,null,null,21.52,null,null,25.71
2010/2/2 0:00,null,null,null,20.14,null,25.53
2010/2/7 0:00,null,null,22.62,null,null,25.41
2010/2/12 0:00,null,null,null,23.54,null,24.72
2010/2/17 0:00,null,null,25.92,null,null,24.38
2010/2/22 0:00,null,null,null,25.34,null,24.03
2010/2/27 0:00,null,null,27.62,null,null,23.84
2010/3/4 0:00,null,null,null,28.44,null,23.84
2010/3/9 0:00,null,null,26.62,null,null,23.95
2010/3/14 0:00,null,null,null,21.84,null,24.05
2010/3/19 0:00,null,null,22.12,null,null,24.31
2010/3/24 0:00,null,null,null,22.04,null,24.16
2010/3/29 0:00,null,null,22.12,null,null,24.08
2010/4/3 0:00,null,null,null,21.54,null,23.56
2010/4/7 0:00,null,null,21.62,null,null,23.13
2010/4/13 0:00,null,null,null,23.94,null,22.68
2010/4/18 0:00,null,null,26.92,null,null,22.86
2010/4/23 0:00,null,null,null,23.94,null,23.08
2010/4/27 0:00,null,null,24.22,null,null,23.11
2010/5/2 0:00,null,null,null,20.94,null,23.32
2010/5/7 0:00,null,null,22.82,null,null,23.46
2010/5/12 0:00,null,null,null,20.84,null,23.72
2010/5/17 0:00,null,null,24.12,null,null,23.84
2010/5/22 0:00,null,null,null,24.94,null,23.75
2010/5/27 0:00,null,null,22.42,null,null,23.77
2010/6/1 0:00,null,null,null,24.84,null,23.90
2010/6/6 0:00,null,null,23.42,null,null,24.08
2010/6/11 0:00,null,null,null,25.04,null,24.35
2010/6/16 0:00,null,null,25.42,null,null,24.73
2010/6/21 0:00,null,null,null,25.74,null,25.02
2010/6/26 0:00,null,null,24.22,null,null,25.15
2010/7/1 0:00,null,null,null,25.94,null,25.50
2010/7/6 0:00,null,null,23.32,null,null,25.73
2010/7/11 0:00,null,null,null,26.34,null,25.98
2010/7/16 0:00,null,null,25.72,null,null,26.48
2010/7/21 0:00,null,null,null,27.84,null,26.77
2010/7/25 0:00,null,null,26.72,null,null,27.06
2010/7/31 0:00,null,null,null,26.94,null,27.26
2010/8/5 0:00,null,null,27.82,null,null,27.50
2010/8/10 0:00,null,null,null,26.64,null,28.00
2010/8/15 0:00,null,null,31.62,null,null,28.31
2010/8/19 0:00,null,null,null,29.14,null,28.68
2010/8/24 0:00,null,null,29.52,null,null,28.94
2010/8/29 0:00,null,null,null,26.84,null,29.25
2010/9/3 0:00,null,null,29.02,null,null,29.53
2010/9/8 0:00,null,null,null,29.84,null,29.89
2010/9/13 0:00,null,null,30.42,null,null,30.41
2010/9/18 0:00,null,null,null,30.54,null,30.76
2010/9/23 0:00,null,null,31.12,null,null,31.40
2010/9/28 0:00,null,null,null,30.74,null,31.77
2010/10/3 0:00,null,null,30.62,null,null,32.54
2010/10/8 0:00,null,null,null,32.54,null,32.86
2010/10/13 0:00,null,null,33.42,null,null,33.19
2010/10/18 0:00,null,null,null,36.14,null,33.45
2010/10/23 0:00,null,null,37.42,null,null,33.37
2010/10/28 0:00,null,null,null,34.34,null,33.19
2010/11/2 0:00,null,null,36.82,null,null,32.92
2010/11/7 0:00,null,null,null,33.24,null,32.80
2010/11/12 0:00,null,null,34.12,null,null,32.54
2010/11/17 0:00,null,null,null,33.74,null,32.08
2010/11/22 0:00,null,null,29.52,null,null,31.60
2010/11/27 0:00,null,null,null,28.84,null,30.93
2010/12/1 0:00,null,null,27.22,null,null,30.48
2010/12/6 0:00,null,null,null,29.04,null,29.58
2010/12/11 0:00,null,null,29.12,null,null,28.87
2010/12/16 0:00,null,null,null,27.54,null,28.05
2010/12/21 0:00,null,null,29.82,null,null,27.18
2010/12/26 0:00,null,null,null,28.74,null,26.78
2010/12/31 0:00,null,null,28.52,null,null,26.42
2011/1/5 0:00,null,null,null,25.14,null,26.01
2011/1/10 0:00,null,null,23.92,null,null,25.41
2011/1/15 0:00,null,null,null,23.44,null,24.72
2011/1/20 0:00,null,null,22.52,null,null,24.24
2011/1/25 0:00,null,null,null,24.24,null,23.52
2011/1/30 0:00,null,null,24.22,null,null,22.92
2011/2/4 0:00,null,null,null,21.84,null,22.30
2011/2/9 0:00,null,null,21.32,null,null,21.88
2011/2/14 0:00,null,null,null,20.14,null,21.58
2011/2/19 0:00,null,null,21.32,null,null,21.20
2011/2/24 0:00,null,null,null,20.34,null,20.82
2011/3/1 0:00,null,null,21.02,null,null,20.41
2011/3/6 0:00,null,null,null,20.44,null,20.03
2011/3/11 0:00,null,null,19.62,null,null,19.80
2011/3/16 0:00,null,null,null,20.14,null,19.64
2011/3/20 0:00,null,null,18.42,null,null,19.51
2011/3/25 0:00,null,null,null,17.64,null,19.30
2011/3/30 0:00,null,null,18.92,null,null,19.04
2011/4/4 0:00,null,null,null,19.24,null,18.62
2011/4/9 0:00,null,null,18.82,null,null,18.36
2011/4/14 0:00,null,null,null,19.24,null,18.31
2011/4/19 0:00,null,null,18.52,null,null,18.02
2011/4/24 0:00,null,null,null,18.54,null,18.12
2011/4/29 0:00,null,null,17.02,null,null,18.27
2011/5/4 0:00,null,null,null,15.54,null,18.34
2011/5/9 0:00,null,null,17.02,null,null,18.41
2011/5/14 0:00,null,null,null,18.94,null,18.55
2011/5/19 0:00,null,null,16.42,null,null,18.71
2011/5/24 0:00,null,null,null,19.74,null,19.08
2011/5/29 0:00,null,null,19.52,null,null,19.30
2011/6/3 0:00,null,null,null,19.84,null,19.68
2011/6/8 0:00,null,null,20.22,null,null,20.08
2011/6/13 0:00,null,null,null,20.64,null,20.45
2011/6/18 0:00,null,null,21.22,null,null,20.49
2011/6/23 0:00,null,null,null,23.34,null,20.92
2011/6/28 0:00,null,null,21.42,null,null,21.14
2011/7/3 0:00,null,null,null,21.94,null,21.50
2011/7/8 0:00,null,null,20.72,null,null,21.94
2011/7/12 0:00,null,null,null,21.94,null,22.56
2011/7/17 0:00,null,null,19.42,null,null,22.97
2011/7/22 0:00,null,null,null,22.04,null,23.64
2011/7/27 0:00,null,null,22.52,null,null,24.25
2011/8/1 0:00,null,null,null,24.24,null,24.98
2011/8/6 0:00,null,null,25.62,null,null,25.63
2011/8/11 0:00,null,null,null,28.24,null,26.38
2011/8/16 0:00,null,null,25.92,null,null,26.83
2011/8/21 0:00,null,null,null,29.94,null,27.73
2011/8/26 0:00,null,null,31.32,null,null,28.51
2011/8/31 0:00,null,null,null,30.84,null,29.42
2011/9/5 0:00,null,null,30.42,null,null,30.26
2011/9/10 0:00,null,null,null,30.44,null,31.17
2011/9/15 0:00,null,null,27.82,null,null,31.89
2011/9/20 0:00,null,null,null,31.14,null,32.88
2011/9/25 0:00,null,null,32.12,null,null,33.18
2011/9/30 0:00,null,null,null,34.44,null,33.42
2011/10/5 0:00,null,null,35.12,null,null,33.66
2011/10/10 0:00,null,null,null,37.44,null,33.90
2011/10/15 0:00,null,null,37.62,null,null,33.85
2011/10/20 0:00,null,null,null,38.84,null,34.31
2011/10/25 0:00,null,null,33.82,null,null,34.52
2011/10/29 0:00,null,null,null,34.44,null,34.78
2011/11/3 0:00,null,null,33.92,null,null,34.76
2011/11/8 0:00,null,null,null,33.54,null,34.76
2011/11/13 0:00,null,null,29.82,null,null,34.45
2011/11/18 0:00,null,null,null,33.74,null,34.23
2011/11/23 0:00,null,null,33.92,null,null,33.91
2011/11/28 0:00,null,null,null,35.54,null,33.86
2011/12/3 0:00,null,null,34.12,null,null,33.56
2011/12/8 0:00,null,null,null,35.14,null,33.57
2011/12/13 0:00,null,null,33.42,null,null,33.31
2011/12/18 0:00,null,null,null,34.74,null,33.54
2011/12/23 0:00,null,null,34.72,null,null,33.30
2011/12/28 0:00,null,null,null,33.14,null,33.25
2012/1/2 0:00,null,null,30.52,null,null,32.84
2012/1/7 0:00,null,null,null,34.04,null,32.59
2012/1/12 0:00,null,null,30.12,null,null,32.15
2012/1/17 0:00,null,null,null,32.84,null,32.02
2012/1/22 0:00,null,null,30.62,null,null,31.51
2012/1/27 0:00,null,null,null,33.24,null,31.08
2012/2/1 0:00,null,null,30.22,null,null,30.44
2012/2/6 0:00,null,null,null,30.94,null,30.25
2012/2/10 0:00,null,null,29.42,null,null,29.86
2012/2/16 0:00,null,null,28.22,null,null,29.59
2012/2/26 0:00,null,null,null,29.14,null,29.36
2012/3/2 0:00,null,null,24.72,null,null,28.94
2012/3/6 0:00,null,null,null,28.04,null,28.79
2012/3/16 0:00,null,null,null,29.04,null,28.82
2012/3/26 0:00,null,null,null,30.94,null,28.88
2012/4/5 0:00,null,null,null,28.44,null,28.68
2012/4/15 0:00,null,null,null,27.74,null,28.77
2012/4/25 0:00,null,null,null,27.74,null,28.93
2012/5/5 0:00,null,null,null,28.24,null,29.24
2012/5/13 0:00,null,null,31.32,null,null,29.58
2012/5/15 0:00,null,null,null,30.24,null,29.93
2012/5/24 0:00,null,null,29.02,null,null,29.94
2012/5/25 0:00,null,null,null,29.34,null,30.16
2012/6/4 0:00,null,null,null,28.74,null,30.85
2012/6/14 0:00,null,null,null,32.54,null,31.31
2012/6/15 0:00,null,null,33.62,null,null,31.65
2012/6/22 0:00,null,null,31.02,null,null,32.24
2012/6/24 0:00,null,null,null,31.34,null,32.93
2012/6/30 0:00,null,null,32.82,null,null,33.49
2012/7/4 0:00,null,null,null,31.54,null,33.95
2012/7/11 0:00,null,null,34.22,null,null,34.84
2012/7/14 0:00,null,null,null,35.74,null,35.27
2012/7/21 0:00,null,null,37.92,null,null,35.52
2012/7/24 0:00,null,null,null,38.04,null,35.88
2012/8/1 0:00,null,null,36.62,null,null,36.40
2012/8/2 0:00,null,null,null,37.24,null,36.94
2012/8/9 0:00,null,null,40.22,null,null,37.58
2012/8/12 0:00,null,null,null,38.14,null,38.04
2012/8/16 0:00,null,null,36.92,null,null,38.60
2012/8/22 0:00,null,null,null,35.74,null,39.12
2012/8/27 0:00,null,null,38.02,null,null,39.48
2012/9/1 0:00,null,null,null,39.84,null,40.16
2012/9/7 0:00,null,null,39.92,null,null,40.84
2012/9/11 0:00,null,null,null,40.14,null,41.41
2012/9/18 0:00,null,null,43.02,null,null,42.01
2012/9/21 0:00,null,null,null,44.74,null,42.64
2012/9/26 0:00,null,null,42.62,null,null,43.32
2012/10/1 0:00,null,null,null,45.54,null,43.81
2012/10/3 0:00,null,null,46.12,null,null,44.24
2012/10/11 0:00,null,null,null,47.54,null,44.91
2012/10/14 0:00,null,null,46.02,null,null,45.35
2012/10/21 0:00,null,null,null,45.04,null,45.68
2012/10/25 0:00,null,null,44.62,null,null,45.73
2012/10/31 0:00,null,null,null,44.34,null,45.76
2012/11/1 0:00,null,null,45.52,null,null,45.62
